FECHA,IRRADH00,IRRADH03,IRRADH06,IRRADH09,IRRADH12,IRRADH15,IRRADH18,IRRADH21,ANNO,MES,DIA,DIASEM
2015-09-04,0.0,0.0,55209.723,441209.34,573451.6,204183.84,0.0,0.0,2015,9,4,4
2015-09-05,0.0,0.0,196600.11,1780819.1,2068069.4,893197.7,0.0,0.0,2015,9,5,5
2015-09-06,0.0,0.0,225953.73,1846143.1,2320140.2,1195153.4,0.0,0.0,2015,9,6,6
2015-09-07,0.0,0.0,228712.92,1887407.9,2125685.5,689130.9,0.0,0.0,2015,9,7,0
2015-09-08,0.0,0.0,153778.39,1392779.8,1844422.1,833469.25,0.0,0.0,2015,9,8,1
2015-09-09,0.0,0.0,231176.34,1932181.5,2242772.8,1145708.0,0.0,0.0,2015,9,9,2
2015-09-10,0.0,0.0,40886.367,600118.75,1228215.1,816818.94,0.0,0.0,2015,9,10,3
2015-09-11,0.0,0.0,137907.52,1172456.8,1308755.1,671382.3,0.0,0.0,2015,9,11,4
2015-09-12,0.0,0.0,122092.484,1495475.5,1482769.5,437377.88,0.0,0.0,2015,9,12,5
2015-09-13,0.0,0.0,156040.89,1524928.0,1504105.2,828883.0,0.0,0.0,2015,9,13,6
2015-09-14,0.0,0.0,154212.23,1617322.1,1864911.8,845261.75,0.0,0.0,2015,9,14,0
2015-09-15,0.0,0.0,78580.41,1285800.5,1089182.8,425348.7,0.0,0.0,2015,9,15,1
2015-09-16,0.0,0.0,145673.78,1635711.8,2052562.1,940696.6,0.0,0.0,2015,9,16,2
2015-09-17,0.0,0.0,162222.5,1931015.8,2361691.5,1188132.2,0.0,0.0,2015,9,17,3
2015-09-18,0.0,0.0,158037.27,1815232.6,2136574.0,967403.9,0.0,0.0,2015,9,18,4
2015-09-19,0.0,0.0,153142.16,1824963.5,2172331.5,1068011.4,0.0,0.0,2015,9,19,5
2015-09-20,0.0,0.0,135202.72,1850564.0,2308147.0,1148074.1,0.0,0.0,2015,9,20,6
2015-09-21,0.0,0.0,130287.58,1859168.2,2292508.5,1138472.0,0.0,0.0,2015,9,21,0
2015-09-22,0.0,0.0,122565.67,1715766.5,2065108.2,854780.7,0.0,0.0,2015,9,22,1
2015-09-23,0.0,0.0,89717.836,1685865.8,2171916.0,1027209.75,0.0,0.0,2015,9,23,2
2015-09-24,0.0,0.0,104861.17,1659638.0,1967963.4,741026.44,0.0,0.0,2015,9,24,3
2015-09-25,0.0,0.0,108947.63,1762681.5,2205345.5,1051563.5,0.0,0.0,2015,9,25,4
2015-09-26,0.0,0.0,96272.59,1554735.1,1583863.4,690532.9,0.0,0.0,2015,9,26,5
2015-09-27,0.0,0.0,34108.434,916417.7,1185402.5,490413.66,0.0,0.0,2015,9,27,6
2015-09-28,0.0,0.0,89098.164,1683192.0,1902654.8,829840.94,0.0,0.0,2015,9,28,0
2015-09-29,0.0,0.0,42374.17,729715.94,1088537.4,340495.94,0.0,0.0,2015,9,29,1
2015-09-30,0.0,0.0,13722.873,407239.0,579785.94,212459.25,0.0,0.0,2015,9,30,2
2015-10-01,0.0,0.0,61618.12,1355050.8,1540795.8,603691.0,0.0,0.0,2015,10,1,3
2015-10-02,0.0,0.0,40666.48,1388914.8,1716115.8,890643.56,0.0,0.0,2015,10,2,4
2015-10-03,0.0,0.0,24858.633,795396.0,1057006.6,530086.44,0.0,0.0,2015,10,3,5
2015-10-04,0.0,0.0,26012.658,662186.9,444782.78,166463.31,0.0,0.0,2015,10,4,6
2015-10-05,0.0,0.0,19882.424,880420.3,1296557.5,227618.08,0.0,0.0,2015,10,5,0
2015-10-06,0.0,0.0,43605.766,1596141.4,1965070.8,872221.1,0.0,0.0,2015,10,6,1
2015-10-07,0.0,0.0,36668.07,1521890.5,1872905.2,875454.44,0.0,0.0,2015,10,7,2
2015-10-08,0.0,0.0,29433.59,1359975.1,1570412.2,666581.7,0.0,0.0,2015,10,8,3
2015-10-09,0.0,0.0,33880.555,1647458.6,2005780.9,875537.25,0.0,0.0,2015,10,9,4
2015-10-10,0.0,0.0,32212.79,1648679.1,1970913.2,703594.75,0.0,0.0,2015,10,10,5
2015-10-11,0.0,0.0,27573.592,1568666.6,1557918.2,425158.3,0.0,0.0,2015,10,11,6
2015-10-12,0.0,0.0,13515.768,1308532.6,1485386.5,534210.3,0.0,0.0,2015,10,12,0
2015-10-13,0.0,0.0,6592.536,921451.9,840541.6,220602.08,0.0,0.0,2015,10,13,1
2015-10-14,0.0,0.0,7054.685,1316673.1,1809284.0,737029.7,0.0,0.0,2015,10,14,2
2015-10-15,0.0,0.0,9547.053,1497670.6,1746700.0,646063.75,0.0,0.0,2015,10,15,3
2015-10-16,0.0,0.0,6608.3315,1414580.6,1827890.0,574269.8,0.0,0.0,2015,10,16,4
2015-10-17,0.0,0.0,4429.183,1164780.2,1322535.9,314637.1,0.0,0.0,2015,10,17,5
2015-10-18,0.0,0.0,823.1073,681026.0,1063753.2,304139.72,0.0,0.0,2015,10,18,6
2015-10-19,0.0,0.0,456.85065,550307.7,631398.9,111323.38,0.0,0.0,2015,10,19,0
2015-10-20,0.0,0.0,465.52686,498066.94,658132.1,150801.03,0.0,0.0,2015,10,20,1
2015-10-21,0.0,0.0,419.00552,1299269.9,1507578.8,429298.78,0.0,0.0,2015,10,21,2
2015-10-22,0.0,0.0,208.9073,1293309.8,1589226.1,626082.0,0.0,0.0,2015,10,22,3
2015-10-23,0.0,0.0,0.0,1447836.9,1804511.1,626115.8,0.0,0.0,2015,10,23,4
2015-10-24,0.0,0.0,0.0,701551.3,915722.94,139884.61,0.0,0.0,2015,10,24,5
2015-10-25,0.0,0.0,0.0,822076.0,973506.75,231484.34,0.0,0.0,2015,10,25,6
2015-10-26,0.0,0.0,0.0,361388.34,401570.44,110713.55,0.0,0.0,2015,10,26,0
2015-10-27,0.0,0.0,0.0,625032.1,902749.25,290901.56,0.0,0.0,2015,10,27,1
2015-10-28,0.0,0.0,0.0,1180626.8,1469779.5,480641.7,0.0,0.0,2015,10,28,2
2015-10-29,0.0,0.0,0.0,1213300.8,1529353.2,364442.38,0.0,0.0,2015,10,29,3
2015-10-30,0.0,0.0,0.0,1282924.0,1577374.1,445304.94,0.0,0.0,2015,10,30,4
2015-10-31,0.0,0.0,0.0,1297099.8,1642724.2,485274.16,0.0,0.0,2015,10,31,5
2015-11-01,0.0,0.0,0.0,1209867.5,1423147.8,415887.7,0.0,0.0,2015,11,1,6
2015-11-02,0.0,0.0,0.0,212915.77,155049.84,6554.419,0.0,0.0,2015,11,2,0
2015-11-03,0.0,0.0,0.0,912788.1,938042.25,163139.25,0.0,0.0,2015,11,3,1
2015-11-04,0.0,0.0,0.0,1161769.1,1447097.9,315893.25,0.0,0.0,2015,11,4,2
2015-11-05,0.0,0.0,0.0,1192316.5,1495924.8,317780.4,0.0,0.0,2015,11,5,3
2015-11-06,0.0,0.0,0.0,1217133.8,1572141.1,446153.7,0.0,0.0,2015,11,6,4
2015-11-07,0.0,0.0,0.0,1167699.2,1539576.0,436060.94,0.0,0.0,2015,11,7,5
2015-11-08,0.0,0.0,0.0,1099694.1,1518984.9,413116.84,0.0,0.0,2015,11,8,6
2015-11-09,0.0,0.0,0.0,1123322.5,1506644.2,404896.38,0.0,0.0,2015,11,9,0
2015-11-10,0.0,0.0,0.0,1146649.1,1498822.2,386393.53,0.0,0.0,2015,11,10,1
2015-11-11,0.0,0.0,0.0,1181052.2,1545293.9,403822.72,0.0,0.0,2015,11,11,2
2015-11-12,0.0,0.0,0.0,1109784.2,1507821.1,392914.12,0.0,0.0,2015,11,12,3
2015-11-13,0.0,0.0,0.0,1045393.4,1439882.8,327011.06,0.0,0.0,2015,11,13,4
2015-11-14,0.0,0.0,0.0,1026769.7,1370119.1,330003.62,0.0,0.0,2015,11,14,5
2015-11-15,0.0,0.0,0.0,1054197.2,1410568.0,307984.5,0.0,0.0,2015,11,15,6
2015-11-16,0.0,0.0,0.0,1000445.75,1368447.8,291105.47,0.0,0.0,2015,11,16,0
2015-11-17,0.0,0.0,0.0,1054543.9,1491742.9,358524.3,0.0,0.0,2015,11,17,1
2015-11-18,0.0,0.0,0.0,949713.06,1291292.8,312274.22,0.0,0.0,2015,11,18,2
2015-11-19,0.0,0.0,0.0,1013947.75,1384777.9,312917.72,0.0,0.0,2015,11,19,3
2015-11-20,0.0,0.0,0.0,931244.0,1166728.5,151160.27,0.0,0.0,2015,11,20,4
2015-11-21,0.0,0.0,0.0,846247.75,1265782.2,305292.78,0.0,0.0,2015,11,21,5
2015-11-22,0.0,0.0,0.0,827894.25,1158481.8,236081.81,0.0,0.0,2015,11,22,6
2015-11-23,0.0,0.0,0.0,1053209.9,1461134.1,327261.0,0.0,0.0,2015,11,23,0
2015-11-24,0.0,0.0,0.0,984045.7,1243465.5,173963.28,0.0,0.0,2015,11,24,1
2015-11-25,0.0,0.0,0.0,744780.1,1102937.2,196095.23,0.0,0.0,2015,11,25,2
2015-11-26,0.0,0.0,0.0,881794.94,1236725.6,243446.53,0.0,0.0,2015,11,26,3
2015-11-27,0.0,0.0,0.0,875361.06,1283597.1,271047.03,0.0,0.0,2015,11,27,4
2015-11-28,0.0,0.0,0.0,854653.4,1289048.8,269529.2,0.0,0.0,2015,11,28,5
2015-11-29,0.0,0.0,0.0,864334.0,1240628.9,240131.58,0.0,0.0,2015,11,29,6
2015-11-30,0.0,0.0,0.0,883455.06,1287361.2,264095.12,0.0,0.0,2015,11,30,0
2015-12-01,0.0,0.0,0.0,893453.25,1300336.0,262156.72,0.0,0.0,2015,12,1,1
2015-12-02,0.0,0.0,0.0,821406.06,1168545.9,236329.28,0.0,0.0,2015,12,2,2
2015-12-03,0.0,0.0,0.0,819216.0,1183940.6,239507.66,0.0,0.0,2015,12,3,3
2015-12-04,0.0,0.0,0.0,757090.94,1055938.5,101655.14,0.0,0.0,2015,12,4,4
2015-12-05,0.0,0.0,0.0,607526.8,1005006.0,215435.17,0.0,0.0,2015,12,5,5
2015-12-06,0.0,0.0,0.0,527231.56,615574.06,93314.79,0.0,0.0,2015,12,6,6
2015-12-07,0.0,0.0,0.0,471492.84,730841.44,155540.28,0.0,0.0,2015,12,7,0
2015-12-08,0.0,0.0,0.0,461774.7,885349.56,144814.03,0.0,0.0,2015,12,8,1
2015-12-09,0.0,0.0,0.0,642696.0,1026731.56,177612.27,0.0,0.0,2015,12,9,2
2015-12-10,0.0,0.0,0.0,640857.94,1011445.7,145376.14,0.0,0.0,2015,12,10,3
2015-12-11,0.0,0.0,0.0,614041.06,1070596.9,205698.06,0.0,0.0,2015,12,11,4
2015-12-12,0.0,0.0,0.0,507311.22,774841.4,103237.76,0.0,0.0,2015,12,12,5
2015-12-13,0.0,0.0,0.0,516261.38,819786.94,170749.23,0.0,0.0,2015,12,13,6
2015-12-14,0.0,0.0,0.0,431958.5,780655.06,172040.27,0.0,0.0,2015,12,14,0
2015-12-15,0.0,0.0,0.0,659710.6,881258.94,139428.56,0.0,0.0,2015,12,15,1
2015-12-16,0.0,0.0,0.0,536537.44,906445.4,133378.7,0.0,0.0,2015,12,16,2
2015-12-17,0.0,0.0,0.0,579828.6,879518.56,105635.11,0.0,0.0,2015,12,17,3
2015-12-18,0.0,0.0,0.0,567190.94,980268.3,130428.75,0.0,0.0,2015,12,18,4
2015-12-19,0.0,0.0,0.0,599931.75,1025665.56,210147.19,0.0,0.0,2015,12,19,5
2015-12-20,0.0,0.0,0.0,525200.25,817589.75,119678.305,0.0,0.0,2015,12,20,6
2015-12-21,0.0,0.0,0.0,632187.56,1044851.25,221880.39,0.0,0.0,2015,12,21,0
2015-12-22,0.0,0.0,0.0,696852.44,1181654.2,252574.39,0.0,0.0,2015,12,22,1
2015-12-23,0.0,0.0,0.0,608287.4,918485.56,153702.47,0.0,0.0,2015,12,23,2
2015-12-24,0.0,0.0,0.0,405976.03,769311.25,136266.38,0.0,0.0,2015,12,24,3
2015-12-25,0.0,0.0,0.0,594786.9,969042.4,168686.06,0.0,0.0,2015,12,25,4
2015-12-26,0.0,0.0,0.0,657854.3,1193022.0,281032.66,0.0,0.0,2015,12,26,5
2015-12-27,0.0,0.0,0.0,695533.6,1156189.4,214814.47,0.0,0.0,2015,12,27,6
2015-12-28,0.0,0.0,0.0,555455.4,770741.6,160735.11,0.0,0.0,2015,12,28,0
2015-12-29,0.0,0.0,0.0,687518.0,993635.06,168304.39,0.0,0.0,2015,12,29,1
2015-12-30,0.0,0.0,0.0,579616.1,1111129.0,272975.56,0.0,0.0,2015,12,30,2
2015-12-31,0.0,0.0,0.0,412517.16,575883.1,74255.5,0.0,0.0,2015,12,31,3
2016-01-01,0.0,0.0,0.0,174527.97,484826.97,91903.734,0.0,0.0,2016,1,1,4
2016-01-02,0.0,0.0,0.0,517964.53,1015731.4,283864.06,0.0,0.0,2016,1,2,5
2016-01-03,0.0,0.0,0.0,325196.53,380793.06,25904.492,0.0,0.0,2016,1,3,6
2016-01-04,0.0,0.0,0.0,124479.03,200611.16,13609.724,0.0,0.0,2016,1,4,0
2016-01-05,0.0,0.0,0.0,500778.16,944292.94,270910.53,0.0,0.0,2016,1,5,1
2016-01-06,0.0,0.0,0.0,643488.44,1111739.1,287841.06,0.0,0.0,2016,1,6,2
2016-01-07,0.0,0.0,0.0,432955.78,881507.1,154764.94,0.0,0.0,2016,1,7,3
2016-01-08,0.0,0.0,0.0,667325.7,987542.75,201266.61,0.0,0.0,2016,1,8,4
2016-01-09,0.0,0.0,0.0,297092.53,904340.75,329855.22,0.0,0.0,2016,1,9,5
2016-01-10,0.0,0.0,0.0,515510.06,804256.06,136680.4,0.0,0.0,2016,1,10,6
2016-01-11,0.0,0.0,0.0,591516.75,1230211.1,376258.06,0.0,0.0,2016,1,11,0
2016-01-12,0.0,0.0,0.0,726298.75,1280597.9,392549.7,0.0,0.0,2016,1,12,1
2016-01-13,0.0,0.0,0.0,562032.5,1063398.5,234742.28,0.0,0.0,2016,1,13,2
2016-01-14,0.0,0.0,0.0,210515.47,523070.06,317483.12,0.0,0.0,2016,1,14,3
2016-01-15,0.0,0.0,0.0,541164.94,971731.25,238560.98,0.0,0.0,2016,1,15,4
2016-01-16,0.0,0.0,0.0,744489.4,1333795.5,467158.94,0.0,0.0,2016,1,16,5
2016-01-17,0.0,0.0,0.0,617751.1,1052654.5,382020.56,0.0,0.0,2016,1,17,6
2016-01-18,0.0,0.0,0.0,484795.47,877510.94,280691.12,0.0,0.0,2016,1,18,0
2016-01-19,0.0,0.0,0.0,714164.44,1255967.4,395357.94,0.0,0.0,2016,1,19,1
2016-01-20,0.0,0.0,0.0,495491.47,999714.44,360265.06,0.0,0.0,2016,1,20,2
2016-01-21,0.0,0.0,0.0,778613.56,1335686.1,490593.16,0.0,0.0,2016,1,21,3
2016-01-22,0.0,0.0,0.0,519887.3,732477.44,90012.75,0.0,0.0,2016,1,22,4
2016-01-23,0.0,0.0,0.0,590287.7,1173915.0,436746.12,0.0,0.0,2016,1,23,5
2016-01-24,0.0,0.0,0.0,749830.94,1271988.2,465093.06,0.0,0.0,2016,1,24,6
2016-01-25,0.0,0.0,0.0,623662.9,1183526.9,428749.7,0.0,0.0,2016,1,25,0
2016-01-26,0.0,0.0,0.0,601479.25,1264338.9,505332.7,0.0,0.0,2016,1,26,1
2016-01-27,0.0,0.0,0.0,801742.44,1426986.1,575144.94,0.0,0.0,2016,1,27,2
2016-01-28,0.0,0.0,0.0,735086.3,1266232.0,463257.94,0.0,0.0,2016,1,28,3
2016-01-29,0.0,0.0,0.0,476886.38,832658.9,217738.22,0.0,0.0,2016,1,29,4
2016-01-30,0.0,0.0,0.0,821922.75,1462819.8,600255.8,0.0,0.0,2016,1,30,5
2016-01-31,0.0,0.0,0.0,550332.75,1002867.3,339580.3,0.0,0.0,2016,1,31,6
2016-02-01,0.0,0.0,0.0,897702.56,1467599.4,624606.94,0.0,0.0,2016,2,1,0
2016-02-02,0.0,0.0,0.0,760949.75,1203869.4,381975.62,0.0,0.0,2016,2,2,1
2016-02-03,0.0,0.0,0.0,845337.75,1436794.9,601979.4,0.0,0.0,2016,2,3,2
2016-02-04,0.0,0.0,0.0,989157.44,1625393.9,728924.1,0.0,0.0,2016,2,4,3
2016-02-05,0.0,0.0,0.0,993810.75,1606067.8,650651.4,0.0,0.0,2016,2,5,4
2016-02-06,0.0,0.0,0.0,716262.3,1204343.5,519150.28,0.0,0.0,2016,2,6,5
2016-02-07,0.0,0.0,0.0,725307.7,1458203.1,672651.25,0.0,0.0,2016,2,7,6
2016-02-08,0.0,0.0,0.0,988190.6,1599834.1,722973.06,0.0,0.0,2016,2,8,0
2016-02-09,0.0,0.0,0.0,796001.7,1097502.8,337186.53,0.0,0.0,2016,2,9,1
2016-02-10,0.0,0.0,0.0,664249.75,645241.25,230984.69,0.0,0.0,2016,2,10,2
2016-02-11,0.0,0.0,0.0,260746.47,654872.44,471642.47,0.0,0.0,2016,2,11,3
2016-02-12,0.0,0.0,0.0,501777.0,742339.3,159616.19,0.0,0.0,2016,2,12,4
2016-02-13,0.0,0.0,0.0,1033553.4,1602069.9,635753.06,0.0,0.0,2016,2,13,5
2016-02-14,0.0,0.0,0.0,1002353.1,1552168.6,460962.44,0.0,0.0,2016,2,14,6
2016-02-15,0.0,0.0,0.0,1109501.2,1706697.8,840210.75,0.0,0.0,2016,2,15,0
2016-02-16,0.0,0.0,0.0,1147357.1,1786541.2,873268.75,0.0,0.0,2016,2,16,1
2016-02-17,0.0,0.0,0.0,1173215.8,1811765.2,908612.25,0.0,0.0,2016,2,17,2
2016-02-18,0.0,0.0,0.0,575917.1,982944.3,447852.53,0.0,0.0,2016,2,18,3
2016-02-19,0.0,0.0,0.0,1194723.6,1820617.5,917720.1,0.0,0.0,2016,2,19,4
2016-02-20,0.0,0.0,0.0,1210197.9,1825819.4,926008.3,0.0,0.0,2016,2,20,5
2016-02-21,0.0,0.0,0.0,1245323.9,1849745.9,857373.0,0.0,0.0,2016,2,21,6
2016-02-22,0.0,0.0,0.0,814196.3,1642460.6,812503.06,0.0,0.0,2016,2,22,0
2016-02-23,0.0,0.0,0.0,1207157.4,1815263.2,920904.0,0.0,0.0,2016,2,23,1
2016-02-24,0.0,0.0,0.0,1003029.44,1557208.0,825250.1,0.0,0.0,2016,2,24,2
2016-02-25,0.0,0.0,0.0,956810.3,1576558.8,822489.3,0.0,0.0,2016,2,25,3
2016-02-26,0.0,0.0,0.0,784544.1,1021307.06,312184.5,0.0,0.0,2016,2,26,4
2016-02-27,0.0,0.0,0.0,521320.28,749382.44,255249.86,0.0,0.0,2016,2,27,5
2016-02-28,0.0,0.0,0.0,990875.9,1552068.9,885674.1,0.0,0.0,2016,2,28,6
2016-02-29,0.0,0.0,0.0,1131241.2,1780089.8,972121.7,0.0,0.0,2016,2,29,0
2016-03-01,0.0,0.0,0.0,1284011.2,1794350.8,827974.0,0.0,0.0,2016,3,1,1
2016-03-02,0.0,0.0,0.0,1303958.2,1906635.8,920656.75,0.0,0.0,2016,3,2,2
2016-03-03,0.0,0.0,0.0,1330882.0,1882755.8,1043921.06,0.0,0.0,2016,3,3,3
2016-03-04,0.0,0.0,0.0,1406478.9,1880820.5,718856.3,0.0,0.0,2016,3,4,4
2016-03-05,0.0,0.0,0.0,1372293.5,1861821.5,975222.3,0.0,0.0,2016,3,5,5
2016-03-06,0.0,0.0,0.0,1383094.2,1961963.5,999870.3,0.0,0.0,2016,3,6,6
2016-03-07,0.0,0.0,0.0,1279797.5,1757922.2,917244.44,0.0,0.0,2016,3,7,0
2016-03-08,0.0,0.0,0.0,1535462.6,2149886.5,1174249.0,0.0,0.0,2016,3,8,1
2016-03-09,0.0,0.0,0.0,499280.62,487621.38,675693.9,0.0,0.0,2016,3,9,2
2016-03-10,0.0,0.0,246.72649,1496914.8,2108256.0,1155424.8,0.0,0.0,2016,3,10,3
2016-03-11,0.0,0.0,1122.1609,1559091.1,2133765.0,1174658.6,0.0,0.0,2016,3,11,4
2016-03-12,0.0,0.0,2624.9756,1587336.6,2170741.2,1202959.2,0.0,0.0,2016,3,12,5
2016-03-13,0.0,0.0,4995.005,1604786.1,2186796.2,1172499.5,0.0,0.0,2016,3,13,6
2016-03-14,0.0,0.0,6694.7944,819788.6,887173.44,352878.0,0.0,0.0,2016,3,14,0
2016-03-15,0.0,0.0,6778.5996,681804.0,1230917.9,703720.44,0.0,0.0,2016,3,15,1
2016-03-16,0.0,0.0,6584.5146,1020484.1,1275108.5,567181.1,0.0,0.0,2016,3,16,2
2016-03-17,0.0,0.0,8560.116,1061854.6,1708958.8,869250.75,0.0,0.0,2016,3,17,3
2016-03-18,0.0,0.0,28847.934,1504196.2,1829818.2,850173.56,0.0,0.0,2016,3,18,4
2016-03-19,0.0,0.0,8031.067,364430.78,496325.94,244975.31,0.0,0.0,2016,3,19,5
2016-03-20,0.0,0.0,12275.0625,958449.4,1451275.2,804772.3,0.0,0.0,2016,3,20,6
2016-03-21,0.0,0.0,37236.53,1379823.1,1406337.2,753033.56,0.0,0.0,2016,3,21,0
2016-03-22,0.0,0.0,42178.492,1465154.6,1796226.0,877762.75,0.0,0.0,2016,3,22,1
2016-03-23,0.0,0.0,63155.42,1760584.8,2333717.8,1335022.5,0.0,0.0,2016,3,23,2
2016-03-24,0.0,0.0,80391.266,1789119.5,2335134.2,1313855.1,0.0,0.0,2016,3,24,3
2016-03-25,0.0,0.0,55729.355,1131270.8,1127979.6,284929.53,0.0,0.0,2016,3,25,4
2016-03-26,0.0,0.0,89857.32,1753922.5,2285418.2,1288226.1,0.0,0.0,2016,3,26,5
2016-03-27,0.0,0.0,72743.91,1524124.9,1992681.5,1220104.6,0.0,0.0,2016,3,27,6
2016-03-28,0.0,0.0,68327.34,1190536.0,1311370.8,427939.0,0.0,0.0,2016,3,28,0
2016-03-29,0.0,0.0,77674.05,1418690.8,1707195.1,778192.06,0.0,0.0,2016,3,29,1
2016-03-30,0.0,0.0,142346.64,1900092.1,2459283.0,1316836.6,0.0,0.0,2016,3,30,2
2016-03-31,0.0,0.0,94077.016,1788107.1,2433032.5,1393886.8,0.0,0.0,2016,3,31,3
2016-04-01,0.0,0.0,63787.402,1095304.9,1765418.8,892901.06,0.0,0.0,2016,4,1,4
2016-04-02,0.0,0.0,94590.79,1368333.1,2036253.9,1106678.1,0.0,0.0,2016,4,2,5
2016-04-03,0.0,0.0,188657.73,1886857.5,2298884.5,1307930.9,0.0,0.0,2016,4,3,6
2016-04-04,0.0,0.0,71751.3,721230.1,872706.0,267673.78,0.0,0.0,2016,4,4,0
2016-04-05,0.0,0.0,10549.415,226518.97,376345.06,101595.79,0.0,0.0,2016,4,5,1
2016-04-06,0.0,0.0,210270.27,1755081.9,2153335.5,1248505.4,0.0,0.0,2016,4,6,2
2016-04-07,0.0,0.0,262109.52,1910513.8,2540422.5,1425904.2,0.0,0.0,2016,4,7,3
2016-04-08,0.0,0.0,228411.34,1965734.1,2424479.8,1467553.8,0.0,0.0,2016,4,8,4
2016-04-09,0.0,0.0,299133.94,2061533.2,2526312.2,1441493.8,0.0,0.0,2016,4,9,5
2016-04-10,0.0,0.0,297357.75,1924203.5,2096468.2,1252687.6,0.0,0.0,2016,4,10,6
2016-04-11,0.0,0.0,252495.03,2033919.9,2500724.2,1283861.4,0.0,0.0,2016,4,11,0
2016-04-12,0.0,0.0,253172.89,1878286.5,2410115.0,1240650.1,0.0,0.0,2016,4,12,1
2016-04-13,0.0,0.0,347875.3,2040361.5,2509125.2,1476462.0,0.0,0.0,2016,4,13,2
2016-04-14,0.0,0.0,375147.3,2125881.2,2633347.0,1579157.1,0.0,0.0,2016,4,14,3
2016-04-15,0.0,0.0,385702.0,2089787.4,2506226.5,1494832.5,0.0,0.0,2016,4,15,4
2016-04-16,0.0,0.0,421865.28,2133876.0,2466654.8,1166339.1,0.0,0.0,2016,4,16,5
2016-04-17,0.0,0.0,289064.06,2030211.1,2538389.0,1554399.4,0.0,0.0,2016,4,17,6
2016-04-18,0.0,0.0,445108.3,2061273.5,2418278.2,1456954.1,0.0,0.0,2016,4,18,0
2016-04-19,0.0,0.0,462426.44,2162375.5,2240501.0,961040.4,0.0,0.0,2016,4,19,1
2016-04-20,0.0,0.0,221516.27,1902464.2,2369656.2,989967.94,0.0,0.0,2016,4,20,2
2016-04-21,0.0,0.0,56951.023,619696.56,1565129.8,1097106.0,0.0,0.0,2016,4,21,3
2016-04-22,0.0,0.0,231170.78,1099881.1,1421579.1,584396.0,0.0,0.0,2016,4,22,4
2016-04-23,0.0,0.0,489553.84,1844450.5,2040363.9,992524.06,0.0,0.0,2016,4,23,5
2016-04-24,0.0,0.0,550630.6,2132810.5,2626480.5,1601016.0,0.0,0.0,2016,4,24,6
2016-04-25,0.0,0.0,562681.06,2263387.0,2715460.2,1649855.8,0.0,0.0,2016,4,25,0
2016-04-26,0.0,0.0,592524.6,2297830.2,2800965.2,1674258.6,0.0,0.0,2016,4,26,1
2016-04-27,0.0,0.0,465058.34,1627953.9,1560882.9,489706.47,0.0,0.0,2016,4,27,2
2016-04-28,0.0,0.0,62661.855,388514.62,664343.06,381914.66,0.0,0.0,2016,4,28,3
2016-04-29,0.0,0.0,446597.47,1942254.1,2422071.5,1454134.5,0.0,0.0,2016,4,29,4
2016-04-30,0.0,0.0,210176.9,1492435.8,2150045.0,1372146.9,0.0,0.0,2016,4,30,5
2016-05-01,0.0,0.0,648109.7,2367874.8,2822942.8,1730980.1,0.0,0.0,2016,5,1,6
2016-05-02,0.0,0.0,669512.6,2377631.8,2849204.5,1693974.0,0.0,0.0,2016,5,2,0
2016-05-03,0.0,0.0,686586.06,2392757.8,2821133.5,1542479.9,0.0,0.0,2016,5,3,1
2016-05-04,0.0,0.0,697709.25,2410430.2,2875108.5,1749875.1,0.0,0.0,2016,5,4,2
2016-05-05,0.0,0.0,682977.25,2251602.5,2579300.2,1363914.8,0.0,0.0,2016,5,5,3
2016-05-06,0.0,0.0,301904.53,1371014.1,2066213.2,1056822.9,0.0,0.0,2016,5,6,4
2016-05-07,0.0,0.0,399518.22,987851.94,1194989.0,543233.0,0.0,0.0,2016,5,7,5
2016-05-08,0.0,0.0,125125.164,541813.4,712708.9,231104.11,0.0,0.0,2016,5,8,6
2016-05-09,0.0,0.0,56159.06,291773.88,542011.3,447437.3,0.0,0.0,2016,5,9,0
2016-05-10,0.0,0.0,615166.25,1792600.0,1340835.2,514221.84,740.1664,0.0,2016,5,10,1
2016-05-11,0.0,0.0,301102.03,1744337.9,1823518.8,1460924.6,34109.27,0.0,2016,5,11,2
2016-05-12,0.0,0.0,604731.44,1712036.0,1840070.6,957982.4,36774.707,0.0,2016,5,12,3
2016-05-13,0.0,0.0,693310.44,2044629.9,2248669.5,1022780.7,31872.045,0.0,2016,5,13,4
2016-05-14,0.0,0.0,719258.0,2295564.0,2250874.5,1150942.8,59494.535,0.0,2016,5,14,5
2016-05-15,0.0,0.0,752399.56,2304616.2,2491974.5,1592696.2,75961.51,0.0,2016,5,15,6
2016-05-16,0.0,0.0,689728.44,2276466.2,2542258.8,1476481.2,88028.984,0.0,2016,5,16,0
2016-05-17,0.0,0.0,697862.3,2179765.5,2532261.8,1323866.9,40989.816,0.0,2016,5,17,1
2016-05-18,0.0,0.0,711592.44,2226193.8,2170615.5,1134050.0,92552.21,0.0,2016,5,18,2
2016-05-19,0.0,0.0,600818.0,2112897.2,2503691.5,1696217.2,112285.336,0.0,2016,5,19,3
2016-05-20,0.0,0.0,764845.94,2421532.5,2862322.2,1655837.2,120948.33,0.0,2016,5,20,4
2016-05-21,0.0,0.0,821825.25,2457981.2,2907381.5,1819853.9,141017.84,0.0,2016,5,21,5
2016-05-22,0.0,0.0,676205.3,1710863.5,2162968.2,1209901.2,135700.98,0.0,2016,5,22,6
